Date,Open,High,Low,Close,Adj Close,Volume
2000-02-20,24.946800,26.068800,24.946800,25.670900,25.670900,1399833
2000-02-21,25.561501,26.009100,25.561501,25.923500,25.923500,1234964
2000-02-22,25.859900,26.178200,25.859900,26.038900,26.038900,1511510
2000-02-23,25.859900,26.068800,25.660999,25.867800,25.867800,1349300
2000-02-24,25.456100,26.009100,25.456100,25.830000,25.830000,1982153
2000-02-27,25.569500,25.660999,25.084101,25.099001,25.099001,1697701
2000-02-28,25.362600,25.362600,24.805599,24.857300,24.857300,1535194
2000-02-29,24.865299,25.849899,24.616600,25.660999,25.660999,1675551
2000-03-01,25.660999,25.660999,25.213400,25.511801,25.511801,1334163
2000-03-02,25.362600,25.412300,24.755899,25.105000,25.105000,1968319
2000-03-05,25.160700,25.362600,24.765800,24.865299,24.865299,1557293
2000-03-06,24.558901,24.855301,24.467400,24.566900,24.566900,2225708
2000-03-07,24.566900,24.566900,24.566900,24.566900,24.566900,0
2000-03-08,24.566900,24.566900,24.566900,24.566900,24.566900,0
2000-03-09,22.478201,23.353500,22.368799,22.876101,22.876101,7356996
2000-03-12,22.975500,23.273899,22.846201,22.995399,22.995399,2673211
2000-03-13,22.975500,23.363400,22.925800,22.975500,22.975500,1774577
2000-03-14,22.975500,23.423100,22.896000,23.383301,23.383301,1927675
2000-03-15,23.761299,23.771200,23.174400,23.177401,23.177401,1617766
2000-03-16,23.563299,23.563299,22.876101,22.876101,22.876101,2470537
2000-03-19,22.876101,22.965599,22.746799,22.866100,22.866100,2090196
2000-03-20,22.876101,22.876101,22.488199,22.547800,22.547800,1796497
2000-03-21,22.677099,22.756701,22.527901,22.537901,22.537901,2223999
2000-03-22,22.655300,22.726900,22.329000,22.428499,22.428499,1979848
2000-03-23,22.428499,22.567699,22.239500,22.507099,22.507099,3037724
2000-03-27,22.577700,22.866100,22.468300,22.601500,22.601500,1550684
2000-03-28,22.577700,22.637400,22.478201,22.627399,22.627399,1493387
2000-03-29,22.627399,22.707001,22.498100,22.577700,22.577700,1705502
2000-03-30,22.648300,22.648300,22.498100,22.533899,22.533899,908618
2000-03-31,22.486200,22.577700,22.329000,22.418501,22.418501,2555753
2000-04-03,22.418501,22.995399,22.418501,22.878000,22.878000,1348028
2000-04-04,23.223200,23.612101,23.075001,23.532499,23.532499,1704835
2000-04-05,23.671700,24.348101,23.671700,24.149200,24.149200,2409922
2000-04-06,23.870701,24.069599,23.811001,23.950199,23.950199,1934381
2000-04-07,23.879601,23.970100,23.373400,23.641899,23.641899,1860933
2000-04-10,23.671700,23.671700,23.254000,23.323601,23.323601,1318984
2000-04-11,23.313700,23.970100,23.244101,23.671700,23.671700,2285574
2000-04-12,23.780199,24.218800,23.771200,24.143200,24.143200,3062965
2000-04-13,24.218800,25.014500,24.218800,24.835400,24.835400,5404250
2000-04-14,24.416700,25.481899,24.416700,25.462000,25.462000,3059321
2000-04-17,24.503201,24.974701,24.417700,24.760900,24.760900,2142248
2000-04-18,25.064199,25.760401,25.064199,25.734600,25.734600,3123851
2000-04-19,25.760401,26.068800,25.760401,26.009100,26.009100,1986717
2000-04-20,25.804199,25.959400,25.760401,25.930500,25.930500,849188
2000-04-21,null,null,null,null,null,null
2000-04-24,null,null,null,null,null,null
2000-04-25,null,null,null,null,null,null
2000-04-26,26.158300,26.486500,26.009100,26.456699,26.456699,3117316
2000-04-27,26.305500,26.456699,26.257700,26.367100,26.367100,1758610
2000-04-28,26.195101,26.357201,25.859900,25.939501,25.939501,10213521
2000-05-01,25.741501,26.058800,25.660999,25.932501,25.932501,1187257
2000-05-02,25.890699,26.028999,25.859900,25.859900,25.859900,988445
2000-05-03,25.760401,25.780300,25.472000,25.561501,25.561501,944145
2000-05-04,25.213400,25.511801,25.064199,25.462000,25.462000,1511651
2000-05-05,25.414301,26.218000,25.414301,26.160299,26.160299,1046782
2000-05-08,26.125500,26.406900,26.009100,26.288601,26.288601,1164295
2000-05-09,26.126400,27.222500,26.126400,27.202600,27.202600,3998235
2000-05-10,27.053400,27.371700,26.954000,27.139999,27.139999,2911589
2000-05-11,26.909201,26.954000,26.556101,26.655600,26.655600,1741676
2000-05-12,26.655600,26.754999,26.307501,26.456699,26.456699,1422914
2000-05-15,26.357201,26.635700,26.257700,26.605900,26.605900,769379
2000-05-16,26.655600,26.884300,26.556101,26.705299,26.705299,954874
2000-05-17,26.705299,27.003700,26.586000,26.954000,26.954000,2378546
2000-05-18,27.053400,27.898800,27.053400,27.202600,27.202600,3885641
2000-05-19,27.162800,27.799400,27.162800,27.594500,27.594500,3026709
2000-05-22,27.301100,27.849100,27.152901,27.799400,27.799400,2044186
2000-05-23,27.849100,27.898800,27.500999,27.740700,27.740700,3053365
2000-05-24,27.444300,27.849100,27.444300,27.749599,27.749599,2456114
2000-05-25,27.799400,27.859100,27.202600,27.202600,27.202600,2443996
2000-05-26,26.910200,27.500999,26.910200,27.302099,27.302099,6008707
2000-05-29,27.252300,27.849100,27.252300,27.799400,27.799400,2423127
2000-05-30,27.849100,28.097799,27.550699,27.694000,27.694000,3056138
2000-05-31,27.948601,28.048000,27.302099,27.730700,27.730700,10986242
2000-06-01,27.252300,27.302099,26.635700,26.982800,26.982800,4234677
2000-06-02,26.854500,27.152901,26.854500,26.934099,26.934099,2221357
2000-06-05,27.290100,27.290100,26.874399,26.993700,26.993700,2363481
2000-06-06,27.001699,27.500999,26.924101,27.351801,27.351801,1771179
2000-06-07,27.062401,27.351801,27.053400,27.103201,27.103201,1103685
2000-06-08,27.093201,27.093201,26.705299,26.804800,26.804800,2559176
2000-06-09,26.750099,26.750099,26.367100,26.556101,26.556101,2400023
2000-06-12,null,null,null,null,null,null
2000-06-13,26.406900,26.556101,26.148300,26.396999,26.396999,2506713
2000-06-14,26.357201,26.357201,25.959400,26.038900,26.038900,2389164
2000-06-15,26.108500,26.486500,26.009100,26.461599,26.461599,2576936
2000-06-16,26.330299,26.665501,26.218000,26.655600,26.655600,2515448
2000-06-19,26.398001,26.556101,26.307501,26.456699,26.456699,1317719
2000-06-20,26.406900,26.854500,26.406900,26.774900,26.774900,2193973
2000-06-21,26.705299,26.864500,26.615801,26.797800,26.797800,1285497
2000-06-22,26.704300,26.705299,26.396999,26.436800,26.436800,1859394
2000-06-23,26.382099,26.556101,26.208000,26.505400,26.505400,3197253
2000-06-26,26.506399,27.003700,26.506399,27.003700,27.003700,2555481
2000-06-27,27.096201,27.331900,27.003700,27.294100,27.294100,2632242
2000-06-28,27.235399,27.699900,27.202600,27.351801,27.351801,2994331
2000-06-29,27.302099,27.302099,26.973900,27.152901,27.152901,2818884
2000-06-30,27.062401,27.580601,27.062401,27.540800,27.540800,9119126
2000-07-03,27.152901,27.302099,27.003700,27.043501,27.043501,3668061
2000-07-04,27.053400,27.351801,27.053400,27.322001,27.322001,2215773
2000-07-05,27.252300,27.500999,27.172800,27.451300,27.451300,2654050
2000-07-06,27.261299,27.431400,27.202600,27.212601,27.212601,1982055
2000-07-07,27.202600,27.351801,26.924101,27.019600,27.019600,1931976
2000-07-10,27.152901,27.500999,27.103201,27.351801,27.351801,1655263
2000-07-11,27.351801,27.500999,27.252300,27.500999,27.500999,1636578
2000-07-12,27.550699,27.550699,27.322001,27.471201,27.471201,2314355
2000-07-13,27.500999,27.779499,27.500999,27.600500,27.600500,3351402
2000-07-14,27.593500,27.600500,27.172800,27.446301,27.446301,3691177
2000-07-17,27.264299,27.769501,27.202600,27.699900,27.699900,1425012
2000-07-18,27.600500,27.799400,27.560699,27.665100,27.665100,1382085
2000-07-19,27.500000,27.799400,27.500000,27.550699,27.550699,1279747
2000-07-20,27.431400,27.749599,27.431400,27.701900,27.701900,1055094
2000-07-21,27.849100,27.968500,27.699900,27.868999,27.868999,2681523
2000-07-24,27.837200,27.948601,27.769501,27.839199,27.839199,1525318
2000-07-25,27.690001,28.048000,27.680000,27.988400,27.988400,1938634
2000-07-26,27.865999,28.097799,27.865999,27.918699,27.918699,2292342
2000-07-27,27.839199,27.908800,27.699900,27.819300,27.819300,2788951
2000-07-28,27.807301,27.928699,27.729799,27.838200,27.838200,15032926
2000-07-31,27.690001,27.849100,27.550699,27.646200,27.646200,1458573
2000-08-01,27.695000,27.699900,27.530800,27.650200,27.650200,1231515
2000-08-02,27.489100,27.709900,27.451300,27.670099,27.670099,1233796
2000-08-03,27.670099,27.699900,27.491100,27.580601,27.580601,1069966
2000-08-04,27.550699,27.550699,27.331900,27.351801,27.351801,1357557
2000-08-07,27.351801,27.759600,27.262300,27.699900,27.699900,1115046
2000-08-08,27.699900,27.749599,27.471201,27.504000,27.504000,1391628
2000-08-09,27.482100,27.729799,27.351801,27.699900,27.699900,1170460
2000-08-10,27.636299,27.998301,27.636299,27.913799,27.913799,1183379
2000-08-11,27.908800,27.918699,27.759600,27.859100,27.859100,533698
2000-08-14,27.849100,27.938601,27.690001,27.759600,27.759600,846558
2000-08-15,27.849100,27.879000,27.709900,27.799400,27.799400,987447
2000-08-16,27.779499,27.819300,27.699900,27.745701,27.745701,1011536
2000-08-17,27.769501,28.097799,27.769501,28.003300,28.003300,1027829
2000-08-18,28.038099,28.048000,27.799400,27.913799,27.913799,1080287
2000-08-21,27.849100,28.147499,27.849100,27.948601,27.948601,756279
2000-08-22,27.958500,28.644800,27.958500,28.575199,28.575199,2903846
2000-08-23,28.515499,28.843700,28.515499,28.756201,28.756201,1610557
2000-08-24,28.754200,29.271400,28.644800,29.241600,29.241600,2485546
2000-08-25,29.241600,29.689100,29.142099,29.679199,29.679199,6646603
2000-08-27,29.639400,29.738899,29.490200,29.490200,29.490200,1240523
2000-08-28,29.424601,29.579700,29.291300,29.390800,29.390800,782176
2000-08-29,29.295300,29.390800,28.445900,28.631901,28.631901,2602730
2000-08-30,28.296700,28.296700,27.500999,27.533800,27.533800,5294456
2000-08-31,27.699900,27.849100,27.590500,27.749599,27.749599,2644714
2000-09-03,27.351801,27.351801,26.774900,27.023600,27.023600,4039723
2000-09-04,27.053400,27.103201,26.904200,26.954000,26.954000,720928
2000-09-05,26.954000,26.954000,26.576000,26.615801,26.615801,2581538
2000-09-06,26.595900,26.854500,26.367100,26.715300,26.715300,2373089
2000-09-07,26.854500,26.993700,26.804800,26.962900,26.962900,1225288
2000-09-10,26.834600,26.954000,26.804800,26.834600,26.834600,1952143
2000-09-11,26.804800,27.292101,26.774900,27.212601,27.212601,864692
2000-09-12,27.232500,27.729799,27.232500,27.493999,27.493999,2305193
2000-09-13,27.451300,27.600500,27.262300,27.343800,27.343800,867405
2000-09-14,27.099199,27.272200,26.705299,26.864500,26.864500,1777128
2000-09-17,26.655600,26.665501,26.357201,26.357201,26.357201,2027876
2000-09-18,26.158300,26.208000,26.038900,26.108500,26.108500,1601715
2000-09-19,26.108500,26.576000,26.108500,26.516300,26.516300,1741937
2000-09-20,26.406900,26.834600,26.406900,26.824699,26.824699,1398867
2000-09-21,26.737101,26.737101,26.456699,26.605900,26.605900,1291949
2000-09-24,26.717300,26.874399,26.705299,26.823700,26.823700,1410741
2000-09-25,26.832600,27.113100,26.754999,27.028601,27.028601,1225964
2000-09-26,26.861500,27.252300,26.861500,27.078300,27.078300,1364741
2000-09-27,27.113100,27.401501,27.013599,27.302099,27.302099,1127300
2000-09-28,27.308100,27.520901,27.232500,27.451300,27.451300,2757760
2000-10-01,27.375700,27.670099,27.361700,27.600500,27.600500,597868
2000-10-02,27.600500,27.948601,27.451300,27.888901,27.888901,2469414
2000-10-03,27.965500,28.296700,27.948601,28.066900,28.066900,2127594
2000-10-04,27.898800,27.998301,27.799400,27.888901,27.888901,2185900
2000-10-05,27.849100,27.879000,27.491100,27.646200,27.646200,2016579
2000-10-08,27.451300,27.600500,27.302099,27.415501,27.415501,1154172
2000-10-09,27.342899,27.451300,27.252300,27.292101,27.292101,1380130
2000-10-10,27.252300,27.749599,27.172800,27.749599,27.749599,1748137
2000-10-11,27.707899,28.107700,27.650200,28.048000,28.048000,2361963
2000-10-12,27.798401,28.028099,27.798401,27.986401,27.986401,1524571
2000-10-15,28.128599,28.177299,27.998301,28.127600,28.127600,1396714
2000-10-16,28.106701,28.326500,28.106701,28.299700,28.299700,1799702
2000-10-17,28.165400,28.346399,28.127600,28.304600,28.304600,1727207
2000-10-18,28.306601,28.406099,28.187300,28.296700,28.296700,2031675
2000-10-19,28.346399,28.545300,28.266800,28.364300,28.364300,1562855
2000-10-22,28.386200,28.664700,28.376301,28.644800,28.644800,1783092
2000-10-23,28.395201,28.933201,28.395201,28.717400,28.717400,2143560
2000-10-24,28.744301,29.002899,28.714399,28.992901,28.992901,1300898
2000-10-25,28.833799,29.052601,28.833799,28.943199,28.943199,1966507
2000-10-26,28.853701,29.052601,28.495600,28.539400,28.539400,11065391
2000-10-29,28.545300,28.744301,28.366301,28.426001,28.426001,1062857
2000-10-30,28.495600,28.644800,28.366301,28.554300,28.554300,2004384
2000-10-31,28.634899,29.221701,28.634899,29.156000,29.156000,2323710
2000-11-01,29.098400,29.221701,28.992901,29.148100,29.148100,2232147
2000-11-02,29.142099,29.589701,29.142099,29.420601,29.420601,1286611
2000-11-05,29.440500,29.738899,29.191799,29.693100,29.693100,1619486
2000-11-06,29.689100,29.937799,29.689100,29.838301,29.838301,1540425
2000-11-07,29.788601,29.898001,29.699100,29.728901,29.728901,1827064
2000-11-08,29.440500,30.136700,29.440500,30.037300,30.037300,2157319
2000-11-09,30.037300,30.106899,29.719000,29.828400,29.828400,1953167
2000-11-12,29.689100,29.908001,29.689100,29.719000,29.719000,1573674
2000-11-13,29.639400,29.699100,29.539900,29.669300,29.669300,1691577
2000-11-14,29.665300,29.798500,29.539900,29.679199,29.679199,2381115
2000-11-15,29.593700,29.768700,29.490200,29.639400,29.639400,985860
2000-11-16,29.619499,30.186399,29.559799,30.017401,30.017401,1459828
2000-11-19,30.017401,30.783199,29.947701,30.733500,30.733500,2501076
2000-11-20,30.493799,30.733500,30.355499,30.405300,30.405300,3007057
2000-11-21,30.325701,30.594200,30.136700,30.444000,30.444000,1923053
2000-11-22,30.385401,31.131300,30.385401,31.131300,31.131300,1904993
2000-11-23,30.851801,31.131300,30.683800,30.683800,30.683800,5126168
2000-11-26,30.733500,30.972200,30.435101,30.972200,30.972200,1123112
2000-11-27,30.833000,31.230801,30.683800,31.131300,31.131300,1459793
2000-11-28,30.991100,31.738001,30.991100,31.544100,31.544100,1491428
2000-11-29,31.588900,32.086201,31.522200,31.522200,31.522200,2836766
2000-11-30,31.499300,31.877300,31.499300,31.689301,31.689301,1488230
2000-12-03,31.633600,31.917101,31.628599,31.911100,31.911100,1680999
2000-12-04,31.835501,31.907101,31.529200,31.613701,31.613701,2797524
2000-12-05,31.578899,31.688299,31.210899,31.479401,31.479401,4106446
2000-12-06,31.227800,31.389900,30.932400,31.181101,31.181101,2011459
2000-12-07,31.040800,31.529200,31.031900,31.509300,31.509300,2452333
2000-12-10,31.429701,31.797701,31.429701,31.688299,31.688299,1424220
2000-12-11,31.588900,31.678400,31.315300,31.315300,31.315300,1627282
2000-12-12,31.230801,31.230801,30.683800,30.693701,30.693701,2614677
2000-12-13,30.236200,30.435101,29.908001,30.101900,30.101900,4760024
2000-12-14,29.779600,30.116800,29.738899,30.076000,30.076000,3486029
2000-12-17,29.862200,30.186399,29.862200,30.106899,30.106899,1734195
2000-12-18,30.186399,30.435101,30.136700,30.428101,30.428101,2349245
2000-12-19,30.435101,30.673800,30.335600,30.604200,30.604200,2561905
2000-12-20,30.185499,30.584299,30.185499,30.405300,30.405300,2149534
2000-12-21,30.376400,31.529200,30.335600,31.529200,31.529200,5526848
2000-12-24,null,null,null,null,null,null
2000-12-25,null,null,null,null,null,null
2000-12-26,31.529200,31.728100,31.529200,31.678400,31.678400,1346542
2000-12-27,31.628599,31.678400,31.290501,31.330200,31.330200,1266465
2000-12-28,31.330200,31.767900,30.737499,30.737499,30.737499,2212151
2000-12-31,null,null,null,null,null,null
2001-01-01,31.181101,31.728100,31.131300,31.679399,31.679399,1135413
2001-01-02,31.360100,31.628599,31.360100,31.602800,31.602800,1014144
2001-01-03,31.827600,31.827600,31.181101,31.423700,31.423700,1514175
2001-01-04,31.436701,31.436701,31.171101,31.280500,31.280500,1366426
2001-01-07,30.850800,31.111401,30.850800,31.106501,31.106501,1608552
2001-01-08,31.002001,31.081600,30.842899,30.922501,30.922501,1464516
2001-01-09,30.833000,30.852800,30.385401,30.435101,30.435101,1719710
2001-01-10,30.335600,30.425200,30.156601,30.236200,30.236200,1608466
2001-01-11,30.286900,30.833000,30.136700,30.584299,30.584299,2799464
2001-01-14,30.380400,30.833000,30.380400,30.713600,30.713600,1256219
2001-01-15,30.584299,30.634001,30.047199,30.116800,30.116800,1665298
2001-01-16,30.116800,30.116800,29.738899,29.956699,29.956699,2831120
2001-01-17,29.997499,30.246099,29.937799,30.096901,30.096901,2380341
2001-01-18,30.236200,30.514700,30.236200,30.335600,30.335600,1549028
2001-01-21,30.435101,30.624100,30.216299,30.599199,30.599199,2243905
2001-01-22,30.584299,30.892599,30.435101,30.624100,30.624100,2564887
2001-01-23,30.480900,30.862801,30.480900,30.833000,30.833000,1982594
2001-01-24,30.841900,31.260599,30.783199,31.230801,31.230801,1697429
2001-01-25,null,null,null,null,null,null
2001-01-28,31.099501,31.678400,31.099501,31.671400,31.671400,12493830
2001-01-29,31.638599,32.026501,31.638599,31.897200,31.897200,1732233
2001-01-30,31.976700,32.205502,31.777800,31.827600,31.827600,2428108
2001-01-31,31.797701,31.797701,31.479401,31.781799,31.781799,2006224
2001-02-01,31.777800,31.946899,31.628599,31.837500,31.837500,854561
2001-02-04,31.766899,31.766899,31.449600,31.449600,31.449600,1588328
2001-02-05,31.529200,31.847500,31.529200,31.531200,31.531200,3277754
2001-02-06,31.499300,31.499300,31.002001,31.028900,31.028900,2408569
2001-02-07,31.053699,31.181101,30.833000,30.932400,30.932400,3404133
2001-02-08,30.851801,30.862801,30.484800,30.604200,30.604200,2561037
2001-02-11,30.584299,30.653900,30.395300,30.435101,30.435101,2536630
